CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,TIPO_DEMONSTRATIVO
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,387191000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,-47066000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01,Caixa Líquido Atividades Operacionais,2092680000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01,Caixa Líquido Atividades Operacionais,423909000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01.01.05,Baixa de Intangível e Imobilizado,56848000.0,N,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01.01.05,Baixa de Intangível e Imobilizado,26368000.0,N,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01.01.17,Rendimento de aplicações financeiras,-342410000.0,N,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01.01.17,Rendimento de aplicações financeiras,-297909000.0,N,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02,Caixa Líquido Atividades de Investimento,-2771104000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02,Caixa Líquido Atividades de Investimento,-1168110000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02.01,Adições do ativo imobilizado e arrendamento,-2364219000.0,N,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02.01,Adições do ativo imobilizado e arrendamento,-1085979000.0,N,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02.02,Adições do Ativo Intangível,-16208000.0,N,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02.02,Adições do Ativo Intangível,-9868000.0,N,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02.11,Aplicações Financeiras em Caixa Restrito,-289925000.0,N,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02.11,Aplicações Financeiras em Caixa Restrito,-90299000.0,N,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02.18,Recebimento por venda de imobilizado,0.0,N,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02.18,Recebimento por venda de imobilizado,0.0,N,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.03,Caixa Líquido Atividades de Financiamento,556520000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.03,Caixa Líquido Atividades de Financiamento,694318000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.04,Variação Cambial s/ Caixa e Equivalentes,-37919000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,-159823000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,-49883000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.01,Caixa Líquido Atividades Operacionais,182044000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.01,Caixa Líquido Atividades Operacionais,24368000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.01.01.02,Depreciação e amortização,80175000.0,N,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.01.01.02,Depreciação e amortização,50911000.0,N,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.01.01.06,Valor residual de ativo imobilizado e intangível alienados,7369000.0,N,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.01.01.06,Valor residual de ativo imobilizado e intangível alienados,7348000.0,N,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.02,Caixa Líquido Atividades de Investimento,113640000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.02,Caixa Líquido Atividades de Investimento,-130468000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.02.01,Adições ao imobilizado e intangível,-28837000.0,N,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.02.01,Adições ao imobilizado e intangível,-68405000.0,N,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.03,Caixa Líquido Atividades de Financiamento,-243013000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.03,Caixa Líquido Atividades de Financiamento,-265799000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.03.03,Juros pagos de empréstimos e financiamentos,-43873000.0,N,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.04,Variação Cambial s/ Caixa e Equivalentes,-537000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.04,Variação Cambial s/ Caixa e Equivalentes,1339000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.05,Aumento (Redução) de Caixa e Equivalentes,-105542000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,6.05,Aumento (Redução) de Caixa e Equivalentes,-212884000.0,S,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.01,Caixa Líquido Atividades Operacionais,139307000.0,S,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.01,Caixa Líquido Atividades Operacionais,-224405000.0,S,ind
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.01.01.02,Depreciação e amortização,74953000.0,N,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.01.01.02,Depreciação e amortização,37659000.0,N,ind
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.01.01.06,Valor residual de ativo imobilizado e intangível alienados,11552000.0,N,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.01.01.06,Valor residual de ativo imobilizado e intangível alienados,1727000.0,N,ind
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.02,Caixa Líquido Atividades de Investimento,286248000.0,S,ind
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.02,Caixa Líquido Atividades de Investimento,-106683000.0,S,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.02.01,Adições ao imobilizado e intangível,-79973000.0,N,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.02.01,Adições ao imobilizado e intangível,-36981000.0,N,ind
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.03,Caixa Líquido Atividades de Financiamento,-60697000.0,S,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.03,Caixa Líquido Atividades de Financiamento,-57199000.0,S,ind
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.03.03,Juros pagos de empréstimos e financiamentos,-63886000.0,N,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.04,Variação Cambial s/ Caixa e Equivalentes,28000.0,S,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.04,Variação Cambial s/ Caixa e Equivalentes,120000.0,S,ind
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.05,Aumento (Redução) de Caixa e Equivalentes,-28045000.0,S,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,6.05,Aumento (Redução) de Caixa e Equivalentes,4764000.0,S,ind
07.636.657/0001-99,2024-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01,Caixa Líquido Atividades Operacionais,461018000.0,S,ind
07.636.657/0001-99,2024-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01.01.02,"Depreciação, Amortização",96973000.0,N,ind
07.636.657/0001-99,2024-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01.01.07,"Resultado da Alienação de Imobilizado, Biológico e Arrendamento",-1820000.0,N,ind
07.636.657/0001-99,2024-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.02,Caixa Líquido Atividades de Investimento,-378383000.0,S,ind
07.636.657/0001-99,2024-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.02.01,Aplicações no Imobilizado e Intangível,-225041000.0,N,ind
07.636.657/0001-99,2024-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.02.04,Alienação de Imobilizado e Intangível,8601000.0,N,ind
07.636.657/0001-99,2024-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.03,Caixa Líquido Atividades de Financiamento,-141994000.0,S,ind
07.636.657/0001-99,2024-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.03.05,Pagamento de Empréstimos e Financiamentos e Arrendamento,-232785000.0,N,ind
07.636.657/0001-99,2024-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.04,Variação Cambial s/ Caixa e Equivalentes,212000.0,S,ind
07.636.657/0001-99,2024-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,-59147000.0,S,ind
07.636.657/0001-99,2025-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01,Caixa Líquido Atividades Operacionais,420916000.0,S,ind
07.636.657/0001-99,2025-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01.01.02,"Depreciação, Amortização",108585000.0,N,ind
07.636.657/0001-99,2025-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01.01.07,"Resultado da Alienação de Imobilizado, Biológico e Arrendamento",3529000.0,N,ind
07.636.657/0001-99,2025-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02,Caixa Líquido Atividades de Investimento,-230730000.0,S,ind
07.636.657/0001-99,2025-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02.01,Aplicações no Imobilizado e Intangível,-145267000.0,N,ind
07.636.657/0001-99,2025-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02.04,Alienação de Imobilizado e Intangível,7138000.0,N,ind
07.636.657/0001-99,2025-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.03,Caixa Líquido Atividades de Financiamento,-129382000.0,S,ind
07.636.657/0001-99,2025-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.03.05,Pagamento de Empréstimos e Financiamentos e Arrendamento,-218651000.0,N,ind
07.636.657/0001-99,2025-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.04,Variação Cambial s/ Caixa e Equivalentes,371000.0,S,ind
07.636.657/0001-99,2025-12-31,1,AÇO VERDE DO BRASIL S.A,026425,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,61175000.0,S,ind
07.659.538/0001-51,2024-12-31,1,DINAMICA ENERGIA S.A.,020052,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01,Caixa Líquido Atividades Operacionais,91000.0,S,ind
07.659.538/0001-51,2024-12-31,1,DINAMICA ENERGIA S.A.,020052,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.02,Caixa Líquido Atividades de Investimento,0.0,S,ind
07.659.538/0001-51,2024-12-31,1,DINAMICA ENERGIA S.A.,020052,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.03,Caixa Líquido Atividades de Financiamento,-125000.0,S,ind
07.659.538/0001-51,2024-12-31,1,DINAMICA ENERGIA S.A.,020052,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,S,ind
07.659.538/0001-51,2024-12-31,1,DINAMICA ENERGIA S.A.,020052,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,-34000.0,S,ind
07.659.538/0001-51,2025-12-31,1,DINAMICA ENERGIA S.A.,020052,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01,Caixa Líquido Atividades Operacionais,1266000.0,S,ind
07.659.538/0001-51,2025-12-31,1,DINAMICA ENERGIA S.A.,020052,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02,Caixa Líquido Atividades de Investimento,0.0,S,ind
07.659.538/0001-51,2025-12-31,1,DINAMICA ENERGIA S.A.,020052,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.03,Caixa Líquido Atividades de Financiamento,-1156000.0,S,ind
07.659.538/0001-51,2025-12-31,1,DINAMICA ENERGIA S.A.,020052,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,S,ind
07.659.538/0001-51,2025-12-31,1,DINAMICA ENERGIA S.A.,020052,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,110000.0,S,ind
07.682.638/0001-07,2024-12-31,1,CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.,027731,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01,Caixa Líquido Atividades Operacionais,833269000.0,S,con
07.682.638/0001-07,2024-12-31,1,CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.,027731,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01,Caixa Líquido Atividades Operacionais,815730000.0,S,ind
07.682.638/0001-07,2024-12-31,1,CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.,027731,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01.01.03,Depreciação e Amortização,96383000.0,N,con
07.682.638/0001-07,2024-12-31,1,CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.,027731,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01.01.03,Depreciação e Amortização,95907000.0,N,ind
07.682.638/0001-07,2024-12-31,1,CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.,027731,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01.01.04,Depreciação - Direito de Uso em Arrendamento,240000.0,N,con
