CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,TIPO_DEMONSTRATIVO
07.526.557/0001-00,2024-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.11,Lucro/Prejuízo do Período,14437238000.0,S,ind
07.526.557/0001-00,2024-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N,con
07.526.557/0001-00,2024-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.01,Receita de Venda de Bens e/ou Serviços,88242467000.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.01,Receita de Venda de Bens e/ou Serviços,45252105000.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-42864127000.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-26134646000.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.03,Resultado Bruto,45378340000.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.03,Resultado Bruto,19117459000.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.04,Despesas/Receitas Operacionais,-21954954000.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.04,Despesas/Receitas Operacionais,689128000.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,23423386000.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,19806587000.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.06,Resultado Financeiro,-4001728000.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.06,Resultado Financeiro,-4010752000.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,19421658000.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,15795835000.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-3433225000.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-292435000.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.09,Resultado Líquido das Operações Continuadas,15988433000.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.09,Resultado Líquido das Operações Continuadas,15503400000.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.11,Lucro/Prejuízo Consolidado do Período,15988433000.0,S,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.11,Lucro/Prejuízo do Período,15503400000.0,S,ind
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N,con
07.526.557/0001-00,2025-12-31,1,AMBEV S.A.,023264,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.01,Receita de Venda de Bens e/ou Serviços,5580304000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.01,Receita de Venda de Bens e/ou Serviços,1854031000.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-3267414000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-1102617000.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.03,Resultado Bruto,2312890000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.03,Resultado Bruto,751414000.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.04,Despesas/Receitas Operacionais,-1049283000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.04,Despesas/Receitas Operacionais,-117911000.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,1263607000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,633503000.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.06,Resultado Financeiro,-767273000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.06,Resultado Financeiro,-281706000.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,496334000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,351797000.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-55758000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,84643000.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.09,Resultado Líquido das Operações Continuadas,440576000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.09,Resultado Líquido das Operações Continuadas,436440000.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.11,Lucro/Prejuízo Consolidado do Período,440576000.0,S,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.11,Lucro/Prejuízo do Período,436440000.0,S,ind
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.99,Lucro por Ação - (Reais / Ação),744.5,N,con
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,3.99,Lucro por Ação - (Reais / Ação),744.5,N,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.01,Receita de Venda de Bens e/ou Serviços,7241694000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.01,Receita de Venda de Bens e/ou Serviços,2394153000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-4164733000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-1371817000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.03,Resultado Bruto,3076961000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.03,Resultado Bruto,1022336000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.04,Despesas/Receitas Operacionais,-1379116000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.04,Despesas/Receitas Operacionais,-106904000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,1697845000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,915432000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.06,Resultado Financeiro,-953414000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.06,Resultado Financeiro,-359694000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,744431000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,555738000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-103897000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,82950000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.09,Resultado Líquido das Operações Continuadas,640534000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.09,Resultado Líquido das Operações Continuadas,638688000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.11,Lucro/Prejuízo Consolidado do Período,640534000.0,S,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.11,Lucro/Prejuízo do Período,638688000.0,S,ind
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.99,Lucro por Ação - (Reais / Ação),1073.1,N,con
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.99,Lucro por Ação - (Reais / Ação),1073.1,N,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.01,Receita de Venda de Bens e/ou Serviços,1058909000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.01,Receita de Venda de Bens e/ou Serviços,547968000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.02,Custo dos Bens e/ou Serviços Vendidos,-747019000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.02,Custo dos Bens e/ou Serviços Vendidos,-503846000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.03,Resultado Bruto,311890000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.03,Resultado Bruto,44122000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.04,Despesas/Receitas Operacionais,-126083000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.04,Despesas/Receitas Operacionais,255456000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,185807000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,299578000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.06,Resultado Financeiro,5708000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.06,Resultado Financeiro,-134879000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.07,Resultado Antes dos Tributos sobre o Lucro,191515000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.07,Resultado Antes dos Tributos sobre o Lucro,164699000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,35352000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,62168000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.09,Resultado Líquido das Operações Continuadas,226867000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.09,Resultado Líquido das Operações Continuadas,226867000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.11,Lucro/Prejuízo Consolidado do Período,226867000.0,S,con
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.11,Lucro/Prejuízo do Período,226867000.0,S,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.99,Lucro por Ação - (Reais / Ação),0.0,N,ind
07.628.528/0001-59,2024-06-30,2,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2023-07-01,2024-06-30,3.99,Lucro por Ação - (Reais / Ação),0.0,N,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,3.01,Receita de Venda de Bens e/ou Serviços,1172131000.0,S,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,3.01,Receita de Venda de Bens e/ou Serviços,590032000.0,S,ind
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,3.02,Custo dos Bens e/ou Serviços Vendidos,-833910000.0,S,con
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,3.02,Custo dos Bens e/ou Serviços Vendidos,-530752000.0,S,ind
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,3.03,Resultado Bruto,59280000.0,S,ind
07.628.528/0001-59,2025-06-30,1,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,020036,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2024-07-01,2025-06-30,3.03,Resultado Bruto,338221000.0,S,con
