CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,TIPO_DEMONSTRATIVO
02.201.787/0001-85,2025-12-31,1,CEL PARTICIPAÇÕES S.A. - CELPAR,016675,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,UNIDADE,ÚLTIMO,2025-01-01,2025-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,303.0,S,ind
04.912.242/0001-02,2024-12-31,1,PORTUENSE FERRAGENS S/A,009717,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01,Caixa Líquido Atividades Operacionais,79000.0,S,ind
04.912.242/0001-02,2024-12-31,1,PORTUENSE FERRAGENS S/A,009717,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.02,Caixa Líquido Atividades de Investimento,0.0,S,ind
04.912.242/0001-02,2024-12-31,1,PORTUENSE FERRAGENS S/A,009717,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.03,Caixa Líquido Atividades de Financiamento,-88000.0,S,ind
04.912.242/0001-02,2024-12-31,1,PORTUENSE FERRAGENS S/A,009717,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,S,ind
04.912.242/0001-02,2024-12-31,1,PORTUENSE FERRAGENS S/A,009717,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,-9000.0,S,ind
04.912.242/0001-02,2025-12-31,1,PORTUENSE FERRAGENS S/A,009717,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.01,Caixa Líquido Atividades Operacionais,-9000.0,S,ind
04.912.242/0001-02,2025-12-31,1,PORTUENSE FERRAGENS S/A,009717,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.02,Caixa Líquido Atividades de Investimento,0.0,S,ind
04.912.242/0001-02,2025-12-31,1,PORTUENSE FERRAGENS S/A,009717,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.03,Caixa Líquido Atividades de Financiamento,0.0,S,ind
04.912.242/0001-02,2025-12-31,1,PORTUENSE FERRAGENS S/A,009717,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,S,ind
04.912.242/0001-02,2025-12-31,1,PORTUENSE FERRAGENS S/A,009717,DF Individual - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,-9000.0,S,ind
08.213.823/0001-07,2024-12-31,1,AURA ALMAS MINERAÇÃO S.A.,026590,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2024-01-01,2024-12-31,6.01,Caixa Líquido Atividades Operacionais,231109000.0,S,con
