CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,TIPO_DEMONSTRATIVO
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.01,Receitas de Intermediação Financeira,71720089.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.01,Receitas de Intermediação Financeira,61983104.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.02,Despesas de Intermediação Financeira,-47952209.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.02,Despesas de Intermediação Financeira,-50648204.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.03,Resultado Bruto de Intermediação Financeira,23767880.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.03,Resultado Bruto de Intermediação Financeira,11334900.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.04,Outras Despesas e Receitas Operacionais,-23486041.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.04,Outras Despesas e Receitas Operacionais,-5477632.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.05,Resultado antes dos Tributos sobre o Lucro,281839.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.05,Resultado antes dos Tributos sobre o Lucro,5857268.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,3896015.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,1807031.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.07,Lucro ou Prejuízo das Operações Continuadas,4177854.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.07,Lucro ou Prejuízo das Operações Continuadas,7664299.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.08,Resultado Líquido das Operações Descontinuadas,0.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.08,Resultado Líquido das Operações Descontinuadas,0.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,4177854.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,7664299.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.10,Participações nos Lucros e Contribuições Estatutárias,0.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.10,Participações nos Lucros e Contribuições Estatutárias,-865457.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.11,Lucro ou Prejuízo Líquido Consolidado do Período,4177854.0000000000,S,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.11,Lucro ou Prejuízo Líquido do Período,6798842.0000000000,S,ind
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.99,Lucro por Ação (R$/Ação),0.6000000000,N,con
00.000.000/0001-91,2025-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-03-31,3.99,Lucro por Ação (R$/Ação),1.1900000000,N,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.01,Receitas de Intermediação Financeira,77532482.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.01,Receitas de Intermediação Financeira,130438612.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.02,Despesas de Intermediação Financeira,-53336067.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.02,Despesas de Intermediação Financeira,-112744545.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.03,Resultado Bruto de Intermediação Financeira,24196415.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.03,Resultado Bruto de Intermediação Financeira,17694067.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.04,Outras Despesas e Receitas Operacionais,-22834884.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.04,Outras Despesas e Receitas Operacionais,-12174808.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.05,Resultado antes dos Tributos sobre o Lucro,1361531.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.05,Resultado antes dos Tributos sobre o Lucro,5519259.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,2220731.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,5629624.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.07,Lucro ou Prejuízo das Operações Continuadas,3582262.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.07,Lucro ou Prejuízo das Operações Continuadas,11148883.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.08,Resultado Líquido das Operações Descontinuadas,0.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.08,Resultado Líquido das Operações Descontinuadas,0.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,7760116.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,11148883.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.10,Participações nos Lucros e Contribuições Estatutárias,0.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.10,Participações nos Lucros e Contribuições Estatutárias,-1264634.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.11,Lucro ou Prejuízo Líquido Consolidado do Período,3582262.0000000000,S,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.11,Lucro ou Prejuízo Líquido do Período,9884249.0000000000,S,ind
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-04-01,2025-06-30,3.99,Lucro por Ação (R$/Ação),0.4900000000,N,con
00.000.000/0001-91,2025-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-06-30,3.99,Lucro por Ação (R$/Ação),1.7300000000,N,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.01,Receitas de Intermediação Financeira,81503946.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.01,Receitas de Intermediação Financeira,84767065.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-09-30,3.02,Despesas de Intermediação Financeira,-188211971.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.02,Despesas de Intermediação Financeira,-59444112.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.03,Resultado Bruto de Intermediação Financeira,6036520.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.03,Resultado Bruto de Intermediação Financeira,25322953.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.04,Outras Despesas e Receitas Operacionais,-6238419.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.04,Outras Despesas e Receitas Operacionais,-24393578.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.05,Resultado antes dos Tributos sobre o Lucro,-201899.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.05,Resultado antes dos Tributos sobre o Lucro,929375.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-09-30,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,9208003.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,2077368.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.07,Lucro ou Prejuízo das Operações Continuadas,3376480.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.07,Lucro ou Prejuízo das Operações Continuadas,3006743.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.08,Resultado Líquido das Operações Descontinuadas,0.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-09-30,3.08,Resultado Líquido das Operações Descontinuadas,0.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,3376480.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,3006743.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.10,Participações nos Lucros e Contribuições Estatutárias,-348612.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.10,Participações nos Lucros e Contribuições Estatutárias,0.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.11,Lucro ou Prejuízo Líquido do Período,3027868.0000000000,S,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.11,Lucro ou Prejuízo Líquido Consolidado do Período,3006743.0000000000,S,con
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.99,Lucro por Ação (R$/Ação),0.5300000000,N,ind
00.000.000/0001-91,2025-09-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-07-01,2025-09-30,3.99,Lucro por Ação (R$/Ação),0.3900000000,N,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.01,Receitas de Intermediação Financeira,72422469.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.01,Receitas de Intermediação Financeira,78452578.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.02,Despesas de Intermediação Financeira,-66506745.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.02,Despesas de Intermediação Financeira,-55195131.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.03,Resultado Bruto de Intermediação Financeira,5915724.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.03,Resultado Bruto de Intermediação Financeira,23257447.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.04,Outras Despesas e Receitas Operacionais,-5963431.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.04,Outras Despesas e Receitas Operacionais,-22234620.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.05,Resultado antes dos Tributos sobre o Lucro,-47707.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.05,Resultado antes dos Tributos sobre o Lucro,1022827.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,3480615.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,2083450.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.07,Lucro ou Prejuízo das Operações Continuadas,3432908.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.07,Lucro ou Prejuízo das Operações Continuadas,3106277.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.08,Resultado Líquido das Operações Descontinuadas,0.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.08,Resultado Líquido das Operações Descontinuadas,0.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,3432908.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,3106277.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.10,Participações nos Lucros e Contribuições Estatutárias,-400046.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.10,Participações nos Lucros e Contribuições Estatutárias,0.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.11,Lucro ou Prejuízo Líquido do Período,3032862.0000000000,S,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.11,Lucro ou Prejuízo Líquido Consolidado do Período,3106277.0000000000,S,con
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.99,Lucro por Ação (R$/Ação),0.5300000000,N,ind
00.000.000/0001-91,2026-03-31,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-03-31,3.99,Lucro por Ação (R$/Ação),0.4200000000,N,con
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-06-30,3.01,Receitas de Intermediação Financeira,160747114.0000000000,S,con
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-04-01,2026-06-30,3.01,Receitas de Intermediação Financeira,79977958.0000000000,S,ind
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-06-30,3.02,Despesas de Intermediação Financeira,-111283805.0000000000,S,con
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-04-01,2026-06-30,3.02,Despesas de Intermediação Financeira,-73101132.0000000000,S,ind
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-06-30,3.03,Resultado Bruto de Intermediação Financeira,49463309.0000000000,S,con
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-04-01,2026-06-30,3.03,Resultado Bruto de Intermediação Financeira,6876826.0000000000,S,ind
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-06-30,3.04,Outras Despesas e Receitas Operacionais,-46738182.0000000000,S,con
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-04-01,2026-06-30,3.04,Outras Despesas e Receitas Operacionais,-6554711.0000000000,S,ind
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-04-01,2026-06-30,3.05,Resultado antes dos Tributos sobre o Lucro,1702300.0000000000,S,con
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-04-01,2026-06-30,3.05,Resultado antes dos Tributos sobre o Lucro,322115.0000000000,S,ind
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-06-30,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,3637834.0000000000,S,con
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-04-01,2026-06-30,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,3182840.0000000000,S,ind
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-06-30,3.07,Lucro ou Prejuízo das Operações Continuadas,6362961.0000000000,S,con
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-04-01,2026-06-30,3.07,Lucro ou Prejuízo das Operações Continuadas,3504955.0000000000,S,ind
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-01-01,2026-06-30,3.08,Resultado Líquido das Operações Descontinuadas,0.0000000000,S,con
00.000.000/0001-91,2026-06-30,1,BCO BRASIL S.A.,001023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2026-04-01,2026-06-30,3.08,Resultado Líquido das Operações Descontinuadas,0.0000000000,S,ind
