CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,TIPO_DEMONSTRATIVO
02.397.080/0001-96,2025-06-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.397.080/0001-96,2025-06-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03,Imobilizado,624097000.0,S,ind
02.397.080/0001-96,2025-06-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.01,Imobilizado em Operação,601859000.0,S,ind
02.397.080/0001-96,2025-06-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.03,Imobilizado em Andamento,22238000.0,S,ind
02.397.080/0001-96,2025-06-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04,Intangível,246534000.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1,Ativo Total,987115000.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01,Ativo Circulante,96916000.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.01,Caixa e Equivalentes de Caixa,48509000.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02,Aplicações Financeiras,0.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02,Ativo Não Circulante,890199000.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03,Imobilizado,638939000.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03.01,Imobilizado em Operação,598101000.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03.03,Imobilizado em Andamento,40838000.0,S,ind
02.397.080/0001-96,2025-09-30,1,ITAPEBI GERACAO DE ENERGIA S.A.,019364,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.04,Intangível,242702000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1,Ativo Total,56458894000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01,Ativo Circulante,12963011000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.01,Caixa e Equivalentes de Caixa,2840368000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02,Aplicações Financeiras,2486705000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,2486705000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02,Ativo Não Circulante,43495883000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,18301000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.03,Imobilizado,23058608000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.03.01,Imobilizado em Operação,13398655000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.03.03,Imobilizado em Andamento,610932000.0,S,ind
02.421.421/0001-11,2025-03-31,2,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.04,Intangível,14818872000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1,Ativo Total,56954895000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01,Ativo Circulante,13455115000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.01,Caixa e Equivalentes de Caixa,2994617000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02,Aplicações Financeiras,2479140000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,2479140000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02,Ativo Não Circulante,43499780000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,21401000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03,Imobilizado,23246175000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.01,Imobilizado em Operação,13155691000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.03,Imobilizado em Andamento,564894000.0,S,ind
02.421.421/0001-11,2025-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04,Intangível,14632769000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1,Ativo Total,57371375000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01,Ativo Circulante,14085946000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.01,Caixa e Equivalentes de Caixa,3673535000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02,Aplicações Financeiras,2855092000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,2855092000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02,Ativo Não Circulante,43285429000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,23748000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03,Imobilizado,23106307000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03.01,Imobilizado em Operação,13004731000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03.03,Imobilizado em Andamento,446855000.0,S,ind
02.421.421/0001-11,2025-09-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.04,Intangível,14516596000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1,Ativo Total,57663931000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1,Ativo Total,57796095000.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01,Ativo Circulante,13978703000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01,Ativo Circulante,14085989000.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.01,Caixa e Equivalentes de Caixa,3978689000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.01,Caixa e Equivalentes de Caixa,4021768000.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.02,Aplicações Financeiras,1849550000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.02,Aplicações Financeiras,1849550000.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,1849550000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,1849550000.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02,Ativo Não Circulante,43685228000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02,Ativo Não Circulante,43710106000.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,29403000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,34861000.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.03,Imobilizado,23234088000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.03,Imobilizado,23246133000.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.03.01,Imobilizado em Operação,11782980000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.03.01,Imobilizado em Operação,11792844000.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.03.03,Imobilizado em Andamento,513089000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.03.03,Imobilizado em Andamento,513089000.0,S,con
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.04,Intangível,14574654000.0,S,ind
02.421.421/0001-11,2026-03-31,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.02.04,Intangível,14747093000.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1,Ativo Total,57190135000.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1,Ativo Total,56325858000.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01,Ativo Circulante,12393979000.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01,Ativo Circulante,12187324000.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01.01,Caixa e Equivalentes de Caixa,2677384000.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01.01,Caixa e Equivalentes de Caixa,2557022000.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01.02,Aplicações Financeiras,1852469000.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01.02,Aplicações Financeiras,1839591000.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,1852469000.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,1839591000.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02,Ativo Não Circulante,44796156000.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02,Ativo Não Circulante,44138534000.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,34182000.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,29561000.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02.03,Imobilizado,24276389000.0,S,con
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02.03,Imobilizado,22779124000.0,S,ind
02.421.421/0001-11,2026-06-30,1,TIM S.A.,024929,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-06-30,1.02.03.01,Imobilizado em Operação,12979890000.0,S,con
