CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,TIPO_DEMONSTRATIVO
07.820.907/0001-46,2024-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,105314.0000000000,S,con
07.820.907/0001-46,2024-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,95456.0000000000,S,ind
07.820.907/0001-46,2024-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,10223.0000000000,S,con
07.820.907/0001-46,2024-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,3608.0000000000,S,ind
07.820.907/0001-46,2024-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,15670.0000000000,S,con
07.820.907/0001-46,2024-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,12408.0000000000,S,ind
07.820.907/0001-46,2024-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,79421.0000000000,S,con
07.820.907/0001-46,2024-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,79440.0000000000,S,ind
07.820.907/0001-46,2025-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,110251.0000000000,S,con
07.820.907/0001-46,2025-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,103766.0000000000,S,ind
07.820.907/0001-46,2025-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,15942.0000000000,S,con
07.820.907/0001-46,2025-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,9559.0000000000,S,ind
07.820.907/0001-46,2025-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,23163.0000000000,S,con
07.820.907/0001-46,2025-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,23035.0000000000,S,ind
07.820.907/0001-46,2025-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido Consolidado,71146.0000000000,S,con
07.820.907/0001-46,2025-12-31,1,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,020630,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,71172.0000000000,S,ind
07.823.262/0001-03,2024-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,1368384.0000000000,S,con
07.823.262/0001-03,2024-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,796750.0000000000,S,ind
07.823.262/0001-03,2024-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,82552.0000000000,S,con
07.823.262/0001-03,2024-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,37202.0000000000,S,ind
07.823.262/0001-03,2024-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,902981.0000000000,S,con
07.823.262/0001-03,2024-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,606372.0000000000,S,ind
07.823.262/0001-03,2024-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,382851.0000000000,S,con
07.823.262/0001-03,2024-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,153176.0000000000,S,ind
07.823.262/0001-03,2025-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,1291720.0000000000,S,con
07.823.262/0001-03,2025-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,746248.0000000000,S,ind
07.823.262/0001-03,2025-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,101944.0000000000,S,con
07.823.262/0001-03,2025-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,56091.0000000000,S,ind
07.823.262/0001-03,2025-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,834749.0000000000,S,con
07.823.262/0001-03,2025-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,564421.0000000000,S,ind
07.823.262/0001-03,2025-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido Consolidado,355027.0000000000,S,con
07.823.262/0001-03,2025-12-31,1,FOZ DO RIO CLARO ENERGIA S.A.,026697,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,125736.0000000000,S,ind
07.857.093/0001-14,2024-12-31,1,AURA MINERALS INC.,080187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,6689306.0000000000,S,con
07.857.093/0001-14,2024-12-31,1,AURA MINERALS INC.,080187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,1556144.0000000000,S,con
07.857.093/0001-14,2024-12-31,1,AURA MINERALS INC.,080187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,3752558.0000000000,S,con
07.857.093/0001-14,2024-12-31,1,AURA MINERALS INC.,080187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,1380604.0000000000,S,con
07.857.093/0001-14,2025-12-31,1,AURA MINERALS INC.,080187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,8853341.0000000000,S,con
07.857.093/0001-14,2025-12-31,1,AURA MINERALS INC.,080187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,2895659.0000000000,S,con
07.857.093/0001-14,2025-12-31,1,AURA MINERALS INC.,080187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,4495488.0000000000,S,con
07.857.093/0001-14,2025-12-31,1,AURA MINERALS INC.,080187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido Consolidado,1462194.0000000000,S,con
07.857.850/0001-50,2024-12-31,1,"GP INVESTMENTS, LTD.",080020,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,2848174.0000000000,S,con
07.857.850/0001-50,2024-12-31,1,"GP INVESTMENTS, LTD.",080020,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,157978.0000000000,S,con
07.857.850/0001-50,2024-12-31,1,"GP INVESTMENTS, LTD.",080020,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,327511.0000000000,S,con
07.857.850/0001-50,2024-12-31,1,"GP INVESTMENTS, LTD.",080020,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,2362685.0000000000,S,con
07.859.971/0001-30,2024-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,20431093.0000000000,S,con
07.859.971/0001-30,2024-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,18087867.0000000000,S,ind
07.859.971/0001-30,2024-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,2462741.0000000000,S,con
07.859.971/0001-30,2024-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,2292282.0000000000,S,ind
07.859.971/0001-30,2024-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,11028848.0000000000,S,con
07.859.971/0001-30,2024-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,8856081.0000000000,S,ind
07.859.971/0001-30,2024-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,6939504.0000000000,S,con
07.859.971/0001-30,2024-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,6939504.0000000000,S,ind
07.859.971/0001-30,2025-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,22506506.0000000000,S,con
07.859.971/0001-30,2025-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,19827147.0000000000,S,ind
07.859.971/0001-30,2025-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,2285134.0000000000,S,con
07.859.971/0001-30,2025-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,2038891.0000000000,S,ind
07.859.971/0001-30,2025-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,12612390.0000000000,S,con
07.859.971/0001-30,2025-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,10179274.0000000000,S,ind
07.859.971/0001-30,2025-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido Consolidado,7608982.0000000000,S,con
07.859.971/0001-30,2025-12-31,1,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,020257,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,7608982.0000000000,S,ind
07.882.930/0001-65,2024-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,2200285.0000000000,S,con
07.882.930/0001-65,2024-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,1358663.0000000000,S,ind
07.882.930/0001-65,2024-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,752901.0000000000,S,con
07.882.930/0001-65,2024-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,174649.0000000000,S,ind
07.882.930/0001-65,2024-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,405386.0000000000,S,con
07.882.930/0001-65,2024-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,186094.0000000000,S,ind
07.882.930/0001-65,2024-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,1041998.0000000000,S,con
07.882.930/0001-65,2024-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,997920.0000000000,S,ind
07.882.930/0001-65,2025-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,2384092.0000000000,S,con
07.882.930/0001-65,2025-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,1454247.0000000000,S,ind
07.882.930/0001-65,2025-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,707714.0000000000,S,con
07.882.930/0001-65,2025-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,164600.0000000000,S,ind
07.882.930/0001-65,2025-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,621274.0000000000,S,con
07.882.930/0001-65,2025-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,285977.0000000000,S,ind
07.882.930/0001-65,2025-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido Consolidado,1055104.0000000000,S,con
07.882.930/0001-65,2025-12-31,1,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,024902,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,1003670.0000000000,S,ind
08.065.557/0001-12,2024-12-31,1,TECNISA S.A.,020435,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,1339070.0000000000,S,con
08.065.557/0001-12,2024-12-31,1,TECNISA S.A.,020435,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,1224772.0000000000,S,ind
08.065.557/0001-12,2024-12-31,1,TECNISA S.A.,020435,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,405752.0000000000,S,con
08.065.557/0001-12,2024-12-31,1,TECNISA S.A.,020435,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,347565.0000000000,S,ind
08.065.557/0001-12,2024-12-31,1,TECNISA S.A.,020435,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,547520.0000000000,S,con
08.065.557/0001-12,2024-12-31,1,TECNISA S.A.,020435,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,494892.0000000000,S,ind
08.065.557/0001-12,2024-12-31,1,TECNISA S.A.,020435,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,385798.0000000000,S,con
08.065.557/0001-12,2024-12-31,1,TECNISA S.A.,020435,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,382315.0000000000,S,ind
08.065.557/0001-12,2025-12-31,1,TECNISA S.A.,020435,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,1197783.0000000000,S,con
08.065.557/0001-12,2025-12-31,1,TECNISA S.A.,020435,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,1186538.0000000000,S,ind
08.065.557/0001-12,2025-12-31,1,TECNISA S.A.,020435,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,342557.0000000000,S,con
08.065.557/0001-12,2025-12-31,1,TECNISA S.A.,020435,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,347199.0000000000,S,ind
08.065.557/0001-12,2025-12-31,1,TECNISA S.A.,020435,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,563283.0000000000,S,con
08.065.557/0001-12,2025-12-31,1,TECNISA S.A.,020435,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,553576.0000000000,S,ind
08.065.557/0001-12,2025-12-31,1,TECNISA S.A.,020435,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido Consolidado,291943.0000000000,S,con
08.065.557/0001-12,2025-12-31,1,TECNISA S.A.,020435,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,285763.0000000000,S,ind
08.070.508/0001-78,2024-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-03-31,2,Passivo Total,66628131.0000000000,S,ind
08.070.508/0001-78,2024-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-03-31,2,Passivo Total,95357889.0000000000,S,con
08.070.508/0001-78,2024-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-03-31,2.01,Passivo Circulante,16623590.0000000000,S,ind
08.070.508/0001-78,2024-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-03-31,2.01,Passivo Circulante,29792689.0000000000,S,con
08.070.508/0001-78,2024-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-03-31,2.02,Passivo Não Circulante,29996465.0000000000,S,ind
08.070.508/0001-78,2024-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-03-31,2.02,Passivo Não Circulante,45558589.0000000000,S,con
08.070.508/0001-78,2024-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-03-31,2.03,Patrimônio Líquido,20008076.0000000000,S,ind
08.070.508/0001-78,2024-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-03-31,2.03,Patrimônio Líquido Consolidado,20006611.0000000000,S,con
08.070.508/0001-78,2025-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-03-31,2,Passivo Total,75437285.0000000000,S,ind
08.070.508/0001-78,2025-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-03-31,2,Passivo Total,105915394.0000000000,S,con
08.070.508/0001-78,2025-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-03-31,2.01,Passivo Circulante,29481307.0000000000,S,ind
08.070.508/0001-78,2025-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-03-31,2.01,Passivo Circulante,26497838.0000000000,S,con
08.070.508/0001-78,2025-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-03-31,2.02,Passivo Não Circulante,64293525.0000000000,S,con
08.070.508/0001-78,2025-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-03-31,2.02,Passivo Não Circulante,30834543.0000000000,S,ind
08.070.508/0001-78,2025-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-03-31,2.03,Patrimônio Líquido Consolidado,15124031.0000000000,S,con
08.070.508/0001-78,2025-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-03-31,2.03,Patrimônio Líquido,15121435.0000000000,S,ind
08.070.508/0001-78,2026-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2026-03-31,2,Passivo Total,84726509.0000000000,S,con
08.070.508/0001-78,2026-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2026-03-31,2,Passivo Total,56252546.0000000000,S,ind
08.070.508/0001-78,2026-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2026-03-31,2.01,Passivo Circulante,80086495.0000000000,S,con
08.070.508/0001-78,2026-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2026-03-31,2.01,Passivo Circulante,52857949.0000000000,S,ind
08.070.508/0001-78,2026-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2026-03-31,2.02,Passivo Não Circulante,10673489.0000000000,S,con
08.070.508/0001-78,2026-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2026-03-31,2.02,Passivo Não Circulante,9346379.0000000000,S,ind
08.070.508/0001-78,2026-03-31,1,RAIZEN ENERGIA S.A.,023230,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2026-03-31,2.03,Patrimônio Líquido Consolidado,-6033475.0000000000,S,con
